OrderId,ProductId,ItemType,ItemName,ItemDescription,Qty,PricePerUnit,Notes
480947,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480947,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
480961,1497,4,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com,1,9.97,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com
480961,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480961,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480977,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
480977,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480977,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
480993,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
480993,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480993,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481009,403,4,5565235sep - www.fibonacciqueen.com,Complete Guide to Fibonacci Trading - www.fibonacciqueen.com,1,297.0,5565235sep - www.fibonacciqueen.com
481009,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481009,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481023,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,297.0,200101live - www.simpleroptions.com
481023,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481023,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,10.0,Shipping - www.simpleroptions.com
481039,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,297.0,200101live - www.simpleroptions.com
481039,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481039,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
480907,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
480907,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
480923,2419,4,6985 - www.tradethemarkets.com,Premium Swing Trading Course - www.tradethemarkets.com,1,997.0,6985 - www.tradethemarkets.com
480923,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480923,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480937,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,297.0,200101live - www.simpleroptions.com
480937,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480937,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
480955,2419,4,6985 - www.tradethemarkets.com,Premium Swing Trading Course - www.tradethemarkets.com,1,997.0,6985 - www.tradethemarkets.com
480955,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480955,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480967,2417,4,9879 - www.tradethemarkets.com,Basic Swing Trading Course - www.tradethemarkets.com,1,497.0,9879 - www.tradethemarkets.com
480967,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480967,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480985,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,197.0,200101live - www.simpleroptions.com
480985,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480985,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
481001,2419,4,6985 - www.tradethemarkets.com,Premium Swing Trading Course - www.tradethemarkets.com,1,997.0,6985 - www.tradethemarkets.com
481001,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481001,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481015,2421,4,98798 - www.tradethemarkets.com,Darvas Box for Radar Screen - www.tradethemarkets.com,1,49.0,98798 - www.tradethemarkets.com
481015,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481015,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481027,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481027,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481041,403,4,5565235sep - www.fibonacciqueen.com,Complete Guide to Fibonacci Trading - www.fibonacciqueen.com,1,297.0,5565235sep - www.fibonacciqueen.com
481041,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481041,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
480925,1619,4,845 - www.tradethemarkets.com,TTM Squeeze Indicator for Radarscreen - www.tradethemarkets.com,1,99.0,845 - www.tradethemarkets.com
480925,1695,4,667 - www.tradethemarkets.com,TTM Delta Divergence - www.tradethemarkets.com,1,429.0,667 - www.tradethemarkets.com
480925,1803,4,5255632 - www.tradethemarkets.com,TTM LRC Indicator - www.tradethemarkets.com,1,224.0,5255632 - www.tradethemarkets.com
480925,2421,4,98798 - www.tradethemarkets.com,Darvas Box for Radar Screen - www.tradethemarkets.com,1,97.0,98798 - www.tradethemarkets.com
480925,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480925,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480945,2423,4,4562chidvd - www.simpleroptions.com,3-Day Professional Options Trader's Workshop DVD - www.simpleroptions.com,1,497.0,4562chidvd - www.simpleroptions.com
480945,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480945,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
480959,2419,4,6985 - www.tradethemarkets.com,Premium Swing Trading Course - www.tradethemarkets.com,1,997.0,6985 - www.tradethemarkets.com
480959,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480959,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480973,1489,4,TTM NL Trial 30 Day $7 - www.tradethemarkets.com,TTM NL Trial 30 Day $7 - www.tradethemarkets.com,1,7.0,TTM NL Trial 30 Day $7 - www.tradethemarkets.com
480973,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480973,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480989,2195,4,25232TS - www.tradethemarkets.com,TTM Confirmation - www.tradethemarkets.com,1,49.5,25232TS - www.tradethemarkets.com
480989,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480989,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481005,2279,4,337799115 - www.tradethemarkets.com,Limit Move Indicators for TradeStation - www.tradethemarkets.com,1,149.0,337799115 - www.tradethemarkets.com
481005,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481005,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481021,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
481021,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481021,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481033,2279,4,337799115 - www.tradethemarkets.com,Limit Move Indicators for TradeStation - www.tradethemarkets.com,1,149.0,337799115 - www.tradethemarkets.com
481033,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481033,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481049,1519,4,9753197531 - www.tradethemarkets.com,3 Radar Package - www.tradethemarkets.com,1,123.5,9753197531 - www.tradethemarkets.com
481049,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481049,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481057,1931,4,Bonds - www.tradethemarkets.com,Bonds 1st Hour Indicator - www.tradethemarkets.com,1,249.0,Bonds - www.tradethemarkets.com
481057,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481057,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480949,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,197.0,200101live - www.simpleroptions.com
480949,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480949,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
480965,1497,4,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com,1,9.97,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com
480965,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480965,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480981,403,4,5565235sep - www.fibonacciqueen.com,Complete Guide to Fibonacci Trading - www.fibonacciqueen.com,1,297.0,5565235sep - www.fibonacciqueen.com
480981,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
480981,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,25.95,Shipping - www.fibonacciqueen.com
480997,1489,4,TTM NL Trial 30 Day $7 - www.tradethemarkets.com,TTM NL Trial 30 Day $7 - www.tradethemarkets.com,1,7.0,TTM NL Trial 30 Day $7 - www.tradethemarkets.com
480997,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480997,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481011,403,4,5565235sep - www.fibonacciqueen.com,Complete Guide to Fibonacci Trading - www.fibonacciqueen.com,1,297.0,5565235sep - www.fibonacciqueen.com
481011,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481011,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481025,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,197.0,200101live - www.simpleroptions.com
481025,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481025,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
481035,38,4,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,1,79.0,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com
481035,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481035,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481051,2419,4,6985 - www.tradethemarkets.com,Premium Swing Trading Course - www.tradethemarkets.com,1,997.0,6985 - www.tradethemarkets.com
481051,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481051,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481061,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
481061,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481061,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481077,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,197.0,200101live - www.simpleroptions.com
481077,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481077,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
480331,1503,4,991641 - www.tradethemarkets.com,5 Indicator Package - www.tradethemarkets.com,1,997.0,991641 - www.tradethemarkets.com
480331,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480331,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480333,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
480333,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480333,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
480335,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
480335,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480335,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
480337,403,4,5565235sep - www.fibonacciqueen.com,Complete Guide to Fibonacci Trading - www.fibonacciqueen.com,1,297.0,5565235sep - www.fibonacciqueen.com
480337,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
480337,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
480339,403,4,5565235sep - www.fibonacciqueen.com,Complete Guide to Fibonacci Trading - www.fibonacciqueen.com,1,297.0,5565235sep - www.fibonacciqueen.com
480339,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
480339,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
480341,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480341,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480343,2411,4,2297 - www.tradethemarkets.com,2 Day Gold Set Up and Education Course - www.tradethemarkets.com,1,497.0,2297 - www.tradethemarkets.com
480343,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
480343,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
480345,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
480345,74,4,497discountdvd - www.simpleroptions.com,2012 Chicago 3 Day Professional Options Traders Workshop DVD - www.simpleroptions.com,1,497.0,497discountdvd - www.simpleroptions.com
480345,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
480345,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
480347,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
480347,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
480349,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
480349,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481013,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,197.0,200101live - www.simpleroptions.com
481013,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481013,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,5.0,Shipping - www.simpleroptions.com
481031,2399,4,SLC Room and Newsletters - www.tradethemarkets.com,SLC Room and Newsletters - www.tradethemarkets.com,1,0.0,SLC Room and Newsletters - www.tradethemarkets.com
481031,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481031,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481043,58,4,GOLD- Primary Sub Method - No Trial $147 News+Room - www.simpleroptions.com,GOLD- Primary Sub Method - No Trial $147 News+Room - www.simpleroptions.com,1,147.0,GOLD- Primary Sub Method - No Trial $147 News+Room - www.simpleroptions.com
481043,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481043,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481065,38,4,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,1,79.0,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com
481065,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481065,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481075,2417,4,9879 - www.tradethemarkets.com,Basic Swing Trading Course - www.tradethemarkets.com,1,497.0,9879 - www.tradethemarkets.com
481075,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481075,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481089,2419,4,6985 - www.tradethemarkets.com,Premium Swing Trading Course - www.tradethemarkets.com,1,997.0,6985 - www.tradethemarkets.com
481089,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481089,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481107,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481107,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481115,403,4,"Gold: Stock, ETF + EOD SPECIAL: NLs $97 ($1 Trial) - www.fibonacciqueen.com","Gold: Stock, ETF + EOD SPECIAL: NLs $97 ($1 Trial) - www.fibonacciqueen.com",1,1.0,"Gold: Stock, ETF + EOD SPECIAL: NLs $97 ($1 Trial) - www.fibonacciqueen.com"
481115,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481115,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481127,1517,4,2256523 - www.tradethemarkets.com,3 Anchor Package - www.tradethemarkets.com,1,398.5,2256523 - www.tradethemarkets.com
481127,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481127,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481151,1497,4,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com,1,9.97,NewYorkExpo- NL - ($9.97-30-$97.00) - www.tradethemarkets.com
481151,1491,4,Sales Tax - www.tradethemarkets.com,Sales Tax - www.tradethemarkets.com,1,0.0,Sales Tax - www.tradethemarkets.com
481151,1493,4,Shipping - www.tradethemarkets.com,Shipping - www.tradethemarkets.com,1,0.0,Shipping - www.tradethemarkets.com
481047,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
481047,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481047,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481063,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481063,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481071,189,4,Admin Use - www.simpleroptions.com,Admin Use - www.simpleroptions.com,1,0.0,Admin Use - www.simpleroptions.com
481071,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481071,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481087,353,4,99998886VEG - www.simpleroptions.com,Las Vegas 3 Day Options Traders Workshop - www.simpleroptions.com,1,1997.0,99998886VEG - www.simpleroptions.com
481087,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481087,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481103,44,4,Sales Tax - www.fibonacciqueen.com,Sales Tax - www.fibonacciqueen.com,1,0.0,Sales Tax - www.fibonacciqueen.com
481103,46,4,Shipping - www.fibonacciqueen.com,Shipping - www.fibonacciqueen.com,1,0.0,Shipping - www.fibonacciqueen.com
481121,2415,4,200101live - www.simpleroptions.com,Ultimate Guide to Spreads Online Seminar - www.simpleroptions.com,1,297.0,200101live - www.simpleroptions.com
481121,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481121,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,10.0,Shipping - www.simpleroptions.com
481135,38,4,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,1,79.0,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com
481135,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,Sales Tax - www.simpleroptions.com
481135,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,Shipping - www.simpleroptions.com
481141,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com
